CUSTOMER_ID,propensity_score,Strategy
DA00936137,0.55966437,E-mail
RQ00293904,0.55966437,E-mail
FG00638806,0.55966437,E-mail
WW00806006,0.55966437,E-mail
YF00697435,0.55966437,E-mail
JF00903377,0.55966437,E-mail
LE00877781,0.55972123,E-mail
UT00405704,0.5597416,E-mail
IX00708132,0.5597416,E-mail
KA00542362,0.5597807,E-mail
FS00436133,0.5598518,E-mail
UA00740576,0.55992687,E-mail
CJ00406651,0.55992687,E-mail
GN00925695,0.55992687,E-mail
MV00708322,0.55992687,E-mail
XJ00427580,0.55992687,E-mail
CJ00406651,0.55992687,E-mail
GW00865965,0.55992687,E-mail
UA00740576,0.55992687,E-mail
VR00541763,0.55992687,E-mail
TR00738602,0.55992687,E-mail
EJ00350394,0.55992687,E-mail
OI00905757,0.55992687,E-mail
LZ00438356,0.55992687,E-mail
NM00317141,0.55992687,E-mail
NM00317141,0.55992687,E-mail
JR00908659,0.55992687,E-mail
RV00459068,0.55992687,E-mail
TC00701848,0.55992687,E-mail
TF00830138,0.55992687,E-mail
ED00463333,0.55992687,E-mail
PO00479056,0.55992687,E-mail
XJ00427580,0.55992687,E-mail
MV00708322,0.55992687,E-mail
VR00541763,0.55992687,E-mail
IJ00680627,0.55992687,E-mail
IF00832917,0.55996627,E-mail
XT00550889,0.5601399,E-mail
CC00809991,0.56034136,E-mail
EA00667993,0.56034136,E-mail
CC00809991,0.56034136,E-mail
PF00683848,0.56035507,E-mail
ML00984509,0.56052214,E-mail
SH00903392,0.56052214,E-mail
KC00650353,0.56052214,E-mail
PI00458186,0.56052214,E-mail
MM00936097,0.56052214,E-mail
SH00903392,0.56052214,E-mail
IB00322096,0.56052214,E-mail
YA00546279,0.5606874,E-mail
TU00818960,0.56080353,E-mail
CQ00793328,0.56080353,E-mail
PT00871889,0.56080353,E-mail
EJ01114618,0.56080353,E-mail
RH00773912,0.56080353,E-mail
RU00376297,0.56080353,E-mail
OX00634729,0.56080353,E-mail
OX00634729,0.56080353,E-mail
NI00556115,0.56080353,E-mail
CH00833948,0.56080353,E-mail
VT00743119,0.56080353,E-mail
AQ00680182,0.56080353,E-mail
HW00867915,0.56080353,E-mail
AG00798972,0.56080353,E-mail
EN00958968,0.56080353,E-mail
ID00641473,0.56080353,E-mail
PY00917986,0.56080353,E-mail
GZ00786319,0.56080353,E-mail
CR00813425,0.56080353,E-mail
MU00965423,0.56080353,E-mail
XN00441664,0.56080353,E-mail
EN00958968,0.56080353,E-mail
KL00413692,0.56080353,E-mail
YL00732826,0.56080353,E-mail
BZ00556296,0.56080353,E-mail
QW00690383,0.56080353,E-mail
QI00657646,0.56080353,E-mail
CD00856413,0.56080353,E-mail
EN00702147,0.56080353,E-mail
XT00879873,0.56080353,E-mail
HW00867915,0.56080353,E-mail
NN01113983,0.56080353,E-mail
JU00476824,0.56082,E-mail
JP00748863,0.5609683,E-mail
CL00441432,0.5609792,E-mail
UC00804379,0.5610667,E-mail
BT00548699,0.56109697,E-mail
JY00784500,0.5611037,E-mail
FB00941448,0.5611037,E-mail
TP00767339,0.5611037,E-mail
FB00941448,0.5611037,E-mail
DT00905725,0.56112415,E-mail
SS00270881,0.56115866,E-mail
QT00432671,0.56117207,E-mail
QT00432671,0.56117207,E-mail
MQ00649908,0.5611999,E-mail
BW00942072,0.56120443,E-mail
WH00662191,0.5613035,E-mail
WH00662191,0.5613035,E-mail
KF00583025,0.5613035,E-mail
RW00648146,0.5613035,E-mail
FU00356436,0.5614832,E-mail
YU00779000,0.561525,E-mail
OC00669737,0.56162393,E-mail
OC00669737,0.56162393,E-mail
QL01115251,0.5617023,E-mail
WI00964187,0.5617932,E-mail
PX00820603,0.5617932,E-mail
EM00542826,0.5617932,E-mail
WJ00558795,0.5620416,E-mail
SQ00786221,0.5620443,E-mail
IG00789406,0.56209815,E-mail
QA01120669,0.562114,E-mail
UY00749046,0.562114,E-mail
IJ00454609,0.562114,E-mail
VJ00394527,0.56214064,E-mail
DC00788755,0.56214064,E-mail
DC00788755,0.56214064,E-mail
LS00764612,0.56216025,E-mail
CS00659843,0.56216025,E-mail
CN00309306,0.56221515,E-mail
KT00882827,0.5622669,E-mail
WH00927898,0.5622978,E-mail
VK00882117,0.5623683,E-mail
TT00703917,0.5623882,E-mail
WC00749793,0.5623882,E-mail
JQ00662965,0.5623882,E-mail
DH00641731,0.56242144,E-mail
NU00854143,0.5624827,E-mail
MJ00908590,0.56249213,E-mail
YG00730071,0.56249213,E-mail
BU00688377,0.5625197,E-mail
NV00350998,0.5625745,E-mail
EV00752455,0.56259257,E-mail
LU00855787,0.56265265,E-mail
TV00372098,0.5627425,E-mail
MI00447948,0.5627726,E-mail
WF00309917,0.56282234,E-mail
QH00403801,0.5628355,E-mail
LV00652584,0.5629208,E-mail
TY00661659,0.56292224,E-mail
YT00395331,0.5630442,E-mail
KF00667414,0.5630443,E-mail
CL00733555,0.5631456,E-mail
SE00820518,0.5631566,E-mail
QA00670836,0.56316364,E-mail
XH00797619,0.5631691,E-mail
GJ00931767,0.56318015,E-mail
KV00356730,0.56327456,E-mail
NI00556849,0.563326,E-mail
UN00405211,0.56336313,E-mail
LA00407383,0.56338567,E-mail
HI00634438,0.56343234,E-mail
DA00561808,0.5634412,E-mail
XU00917631,0.5634816,E-mail
XH00290658,0.5635246,E-mail
QF00806425,0.56362104,E-mail
BE00481343,0.5636547,E-mail
CJ00829755,0.5637893,E-mail
AW00665328,0.5638331,E-mail
PS00663168,0.5638331,E-mail
QP00642421,0.5638331,E-mail
QP00642421,0.5638331,E-mail
RJ00754996,0.5638394,E-mail
OZ01113063,0.56387955,E-mail
YB00285635,0.5640602,E-mail
KX00809383,0.56406105,E-mail
GL00737703,0.56415164,E-mail
AY00875037,0.5641536,E-mail
ID00446278,0.5641536,E-mail
AY00875037,0.5641536,E-mail
DR00736420,0.5641536,E-mail
FH00739530,0.5641862,E-mail
QW00293181,0.56421703,E-mail
CU00833627,0.56438994,E-mail
PA00652070,0.5643988,E-mail
RL01116578,0.56441283,E-mail
NC00852243,0.5645641,E-mail
PY00404544,0.5645772,E-mail
TY00680457,0.56459033,E-mail
XR00877696,0.56459254,E-mail
RC00423998,0.56460327,E-mail
ML00651963,0.5646738,E-mail
LO00900398,0.5646981,E-mail
RL00882409,0.5648646,E-mail
WN00863644,0.5648939,E-mail
VQ01110409,0.5649313,E-mail
NL00294418,0.56500924,E-mail
UZ00920684,0.56500924,E-mail
AG00688257,0.56508696,E-mail
PE00293919,0.5651343,E-mail
LE00858248,0.565148,E-mail
WP01119522,0.5651498,E-mail
PM00445634,0.5651498,E-mail
AL00803910,0.5651498,E-mail
LR00686028,0.5651635,E-mail
AK00859538,0.5652352,E-mail
GA01114218,0.5652352,E-mail
JP00631688,0.5652439,E-mail
TB00864004,0.5652589,E-mail
TF01117672,0.56534475,E-mail
NE00321134,0.56544304,E-mail
MI01121192,0.56544304,E-mail
HM00452171,0.56544304,E-mail
SW00864531,0.56544304,E-mail
OU00820480,0.56544304,E-mail
IA00640603,0.56545234,E-mail
OS00767434,0.5654583,E-mail
AF00802482,0.5655426,E-mail
PR00825837,0.5655426,E-mail
MS00454173,0.5655426,E-mail
VA00662303,0.5655615,E-mail
QK00341797,0.5655615,E-mail
WR00428409,0.5656255,E-mail
PG00899049,0.56567967,E-mail
UU00688480,0.5657283,E-mail
KI00936397,0.5657283,E-mail
UX00761623,0.5657283,E-mail
XE00417720,0.5657283,E-mail
GU00877262,0.56573284,E-mail
YV01117233,0.566057,E-mail
JH00750048,0.56606257,E-mail
WJ00730915,0.56606257,E-mail
QD00755270,0.56607956,E-mail
NY00836488,0.56617916,E-mail
VQ00862362,0.5661933,E-mail
AM00646877,0.56624925,E-mail
WJ00882254,0.56624925,E-mail
AM00646877,0.56624925,E-mail
NV00984332,0.5664118,E-mail
IF00855790,0.56643426,E-mail
CZ00301626,0.5664409,E-mail
CZ00301626,0.5664409,E-mail
OI00677555,0.56645626,E-mail
OI00677555,0.56645626,E-mail
NC00852243,0.56654876,E-mail
QR00846806,0.56654876,E-mail
WQ00359848,0.5667547,E-mail
BT00863806,0.5667998,E-mail
SF00447086,0.5667998,E-mail
HD00836096,0.5667998,E-mail
FS00877191,0.5667998,E-mail
BZ00778973,0.5667998,E-mail
IN00858993,0.5667998,E-mail
FA00864000,0.5667998,E-mail
OE00443933,0.5667998,E-mail
LI01124988,0.5667998,E-mail
JF00864000,0.5667998,E-mail
EU00445870,0.5667998,E-mail
MP00876186,0.5667998,E-mail
XF00316255,0.5667998,E-mail
JF00841127,0.5667998,E-mail
FA00864000,0.5667998,E-mail
JF00864000,0.5667998,E-mail
LC00841128,0.5667998,E-mail
MP00876186,0.5667998,E-mail
NE00840634,0.5667998,E-mail
HD00836096,0.5667998,E-mail
LI01124988,0.5667998,E-mail
TH00834739,0.5667998,E-mail
SF00447086,0.5667998,E-mail
NE00694104,0.5667998,E-mail
TW00468233,0.5667998,E-mail
FS00877191,0.5667998,E-mail
LF00831774,0.5667998,E-mail
PQ00361965,0.5668345,E-mail
TD00309709,0.56685275,E-mail
TD00309709,0.56685275,E-mail
HN00540265,0.56685275,E-mail
GV00369508,0.56685275,E-mail
HF00626574,0.5670363,E-mail
CF00440829,0.5673034,E-mail
IQ00908438,0.5673644,E-mail
GS00322156,0.5673991,E-mail
AL00941262,0.567426,E-mail
FY00826301,0.56745654,E-mail
TU00302802,0.5674811,E-mail
YN00445486,0.5674811,E-mail
JL00878500,0.56752264,E-mail
NR00879286,0.56766963,E-mail
VS00771284,0.56766963,E-mail
YP00649248,0.56785303,E-mail
VU00396838,0.5678538,E-mail
UZ00416018,0.5678894,E-mail
GR00960872,0.5679574,E-mail
GE00933823,0.5679574,E-mail
VK00707391,0.5679574,E-mail
LL00800618,0.5679574,E-mail
GE00933823,0.5679574,E-mail
TB00443727,0.5679653,E-mail
UD00463935,0.5680688,E-mail
QI00650119,0.568125,E-mail
GF00465023,0.568125,E-mail
BL00869892,0.56814426,E-mail
GX00741736,0.5682338,E-mail
IO00424871,0.5682784,E-mail
GG00544875,0.5684741,E-mail
IX00262687,0.5685099,E-mail
NL00294418,0.5685537,E-mail
TW00468233,0.5686405,E-mail
NT00744333,0.56864256,E-mail
IZ00345600,0.56864256,E-mail
FY00629123,0.5686845,E-mail
BK00924986,0.5688658,E-mail
RU00932970,0.5689387,E-mail
ET00637893,0.5690709,E-mail
UP00451575,0.56910884,E-mail
CW00696067,0.56944346,E-mail
RN00939218,0.56946456,E-mail
DF00439861,0.5698251,E-mail
QD00637874,0.5698251,E-mail
PI00827815,0.56986755,E-mail
DI00471333,0.56991357,E-mail
LU00462238,0.56991804,E-mail
YC00355867,0.5699263,E-mail
KK00441213,0.5699502,E-mail
TN00466227,0.5699595,E-mail
PQ00936188,0.57014626,E-mail
BL00453782,0.5702087,E-mail
EN00675932,0.5702339,E-mail
FS00554888,0.5702339,E-mail
EG00757483,0.570239,E-mail
EJ00917532,0.57026684,E-mail
BW00659861,0.57031345,E-mail
PY00424499,0.57039535,E-mail
NO00909733,0.57039535,E-mail
GG00516990,0.57039535,E-mail
NF00900109,0.57039964,E-mail
EY00553541,0.57040864,E-mail
CC00339066,0.570483,E-mail
OD00988347,0.57051814,E-mail
WF01120402,0.5705696,E-mail
AA00263211,0.57061034,E-mail
PV00870524,0.5706336,E-mail
FE00953387,0.5706336,E-mail
AF00484235,0.5706336,E-mail
BT00314017,0.570686,E-mail
GP00397303,0.5707195,E-mail
WA00639508,0.5707585,E-mail
IX00873056,0.57080746,E-mail
TD00847493,0.57080746,E-mail
YJ00623899,0.5709423,E-mail
FH00553513,0.5709423,E-mail
YH00852953,0.5709688,E-mail
GR00960872,0.5709688,E-mail
JK00314671,0.57097846,E-mail
XU00785200,0.57107073,E-mail
XQ00764213,0.5711199,E-mail
WC00469051,0.5711275,E-mail
PK00939238,0.5711768,E-mail
TA00629692,0.57122487,E-mail
NE00694104,0.57124335,E-mail
RI00332574,0.57126063,E-mail
SV00943123,0.5713247,E-mail
LN00930858,0.57135904,E-mail
CE00459374,0.57136285,E-mail
MA00918186,0.5713865,E-mail
RV00626066,0.5714609,E-mail
OT00874859,0.5715088,E-mail
RX00448394,0.5715305,E-mail
FD00313944,0.57157105,E-mail
SW00362159,0.57166344,E-mail
NO00406425,0.57166344,E-mail
SL00674844,0.57166344,E-mail
NZ00866187,0.57177186,E-mail
YA00404962,0.5717764,E-mail
MF00665458,0.57183635,E-mail
TW00624584,0.57183635,E-mail
PO00443443,0.57183635,E-mail
MT00988758,0.57183635,E-mail
SV00924949,0.57183635,E-mail
TJ00875357,0.57183635,E-mail
BS00437621,0.57200414,E-mail
BS00437621,0.57200414,E-mail
GE00412763,0.57206565,E-mail
CH00833948,0.57206565,E-mail
KT00689283,0.57206565,E-mail
KL00391442,0.57212794,E-mail
KL00413692,0.5721666,E-mail
UC00853357,0.57218534,E-mail
JT00676374,0.57221204,E-mail
MA00742927,0.5723143,E-mail
QW00652787,0.5723164,E-mail
BE00930331,0.5725389,E-mail
GP00397303,0.5725389,E-mail
BE00930331,0.5725389,E-mail
OX00671389,0.5725389,E-mail
FC00431288,0.57286066,E-mail
RX00955576,0.5728744,E-mail
ST00737801,0.5729115,E-mail
QE00904972,0.57293254,E-mail
OU00463188,0.5729855,E-mail
SR00805382,0.5729855,E-mail
MY00955367,0.573017,E-mail
MJ00349200,0.57313067,E-mail
QJ00900108,0.573244,E-mail
LM00403155,0.573267,E-mail
EA00730666,0.5733791,E-mail
SM00269764,0.57337976,E-mail
HQ00550755,0.57337976,E-mail
SM00269764,0.57337976,E-mail
IW00323638,0.5734014,E-mail
YX01122238,0.57361585,E-mail
WB00864732,0.57366955,E-mail
TT00403019,0.5736838,E-mail
TT00403019,0.5736838,E-mail
CM00876795,0.5736838,E-mail
AS00708060,0.57375395,E-mail
YT00395331,0.57375395,E-mail
HW00627395,0.57375395,E-mail
AS00708060,0.57375395,E-mail
HW00627395,0.57375395,E-mail
WU00412263,0.57375395,E-mail
EZ00960597,0.57375395,E-mail
HE00374712,0.57375395,E-mail
EZ00960597,0.57375395,E-mail
HE00374712,0.57375395,E-mail
BC00867886,0.5737869,E-mail
CO00856944,0.5737869,E-mail
GU01125731,0.5738346,E-mail
JG00923163,0.5738355,E-mail
KD00423119,0.5738386,E-mail
XU00785200,0.573921,E-mail
KC01114797,0.5739543,E-mail
IQ00548318,0.5740515,E-mail
YH00324679,0.57405764,E-mail
MN00626989,0.57410383,E-mail
HX00660857,0.5742389,E-mail
KO00829737,0.57425237,E-mail
MQ00635920,0.5742822,E-mail
UN00460448,0.5742822,E-mail
LN00695129,0.5742822,E-mail
YP00935423,0.5742822,E-mail
CK00941458,0.5742822,E-mail
UN00460448,0.5742822,E-mail
MD00908299,0.5742822,E-mail
QG00790396,0.5742822,E-mail
GL00839642,0.5742822,E-mail
GL00839642,0.5742822,E-mail
MK00761267,0.5742822,E-mail
CK00941458,0.5742822,E-mail
RB00331718,0.5742822,E-mail
KG00658269,0.5742822,E-mail
KG00658269,0.5742822,E-mail
JQ00931168,0.5742822,E-mail
YA00526746,0.5742822,E-mail
RB00331718,0.5742822,E-mail
MK00761267,0.5742822,E-mail
BM00427508,0.57439643,E-mail
GI00765140,0.57439643,E-mail
EV00868915,0.57439643,E-mail
HT00985689,0.57439643,E-mail
EA00325534,0.5746671,E-mail
VH00353707,0.5747275,E-mail
HP01112187,0.5748366,E-mail
CF00765536,0.5748524,E-mail
WJ00547504,0.5748524,E-mail
JD00679258,0.5749011,E-mail
OM00635648,0.5749524,E-mail
FV00807679,0.57509565,E-mail
MX00657446,0.5751044,E-mail
WE00635106,0.5751496,E-mail
JG00769951,0.5751613,E-mail
CN00761010,0.57535744,E-mail
EC00788834,0.57535744,E-mail
MD00881772,0.57535744,E-mail
IG00878807,0.57535744,E-mail
CS00639375,0.57539874,E-mail
TC00701848,0.5754806,E-mail
PO00479056,0.5754806,E-mail
LZ00438356,0.5754806,E-mail
UR00484153,0.5754806,E-mail
WW00340294,0.57548803,E-mail
ES00650581,0.57556564,E-mail
XR00546508,0.5755686,E-mail
ID00440421,0.5755703,E-mail
GA00622604,0.57572764,E-mail
NY00286276,0.5758592,E-mail
WO00436828,0.57587904,E-mail
VS00771284,0.5760031,E-mail
QX00849593,0.5760031,E-mail
SZ00422875,0.5760031,E-mail
BJ00865713,0.5760031,E-mail
DO00703589,0.5760031,E-mail
VY00733758,0.5760031,E-mail
QW01123400,0.5760031,E-mail
RR00742228,0.5760031,E-mail
KE00755828,0.5760031,E-mail
NY00855176,0.5760031,E-mail
HH00705523,0.5760031,E-mail
NT00754154,0.5760031,E-mail
SV00551244,0.5760031,E-mail
HM00899507,0.5760031,E-mail
OT00845193,0.5760031,E-mail
FW00870807,0.5760031,E-mail
TR00924196,0.5760031,E-mail
WC00843893,0.5760031,E-mail
IY00821082,0.5760031,E-mail
KE00755828,0.5760031,E-mail
HH00705523,0.5760031,E-mail
CS00947800,0.5760031,E-mail
IU00906643,0.5760031,E-mail
TJ00875357,0.5760031,E-mail
XU00464770,0.5760031,E-mail
NY00855176,0.5760031,E-mail
KU00314805,0.5760031,E-mail
SV00551244,0.5760031,E-mail
KV00863801,0.5760031,E-mail
CS00947800,0.5760031,E-mail
YA00825350,0.5760031,E-mail
SV00846728,0.5760031,E-mail
MT00988758,0.5760031,E-mail
BJ00865713,0.5760031,E-mail
KU00314805,0.5760031,E-mail
QG00666428,0.5760031,E-mail
KV00863801,0.5760031,E-mail
EL00796989,0.5760031,E-mail
OT00845193,0.5760031,E-mail
QC00869476,0.5760031,E-mail
EF00869283,0.5760031,E-mail
WZ00737944,0.5760031,E-mail
WC00843893,0.5760031,E-mail
TT00870200,0.5760031,E-mail
TT00870200,0.5760031,E-mail
TW00624584,0.5760031,E-mail
HM00899507,0.5760031,E-mail
XL00825399,0.5760031,E-mail
JI01116167,0.5760031,E-mail
XL00825399,0.5760031,E-mail
EF00869283,0.5760031,E-mail
FW00870807,0.5760031,E-mail
TH00682867,0.5760031,E-mail
SV00846728,0.5760031,E-mail
QC00869476,0.5760031,E-mail
QG00666428,0.5760031,E-mail
IY00821082,0.5760031,E-mail
SV00924949,0.5760031,E-mail
DT01110430,0.5760031,E-mail
LY00864639,0.5760031,E-mail
BS00829499,0.5760031,E-mail
IU00906643,0.5760031,E-mail
PO00443443,0.5760031,E-mail
LY00864639,0.5760031,E-mail
NR00879286,0.5760031,E-mail
VY00733758,0.5760031,E-mail
YA00825350,0.5760031,E-mail
CF00874158,0.5760031,E-mail
QX00849593,0.5760031,E-mail
SR00360964,0.5760549,E-mail
DP00680456,0.57606745,E-mail
IO00936440,0.57606745,E-mail
XW00698821,0.5760752,E-mail
SW01128035,0.5760863,E-mail
KE00347244,0.5761409,E-mail
YP00628467,0.57618195,E-mail
QO00867653,0.5762347,E-mail
WJ00930920,0.5762367,E-mail
NJ00559397,0.57626283,E-mail
MC00429282,0.57631415,E-mail
AR00815271,0.5763754,E-mail
WE00635106,0.5763754,E-mail
RY00457845,0.5763754,E-mail
LU00855787,0.5764628,E-mail
QJ00987618,0.5765029,E-mail
GN00847253,0.576509,E-mail
VN00383443,0.57654846,E-mail
YG00869405,0.5765867,E-mail
QG00874161,0.5765867,E-mail
SV00779778,0.57659876,E-mail
RH00833133,0.57674265,E-mail
WA00907620,0.57677734,E-mail
OI00400154,0.57677734,E-mail
TR00779136,0.57677734,E-mail
WD00356919,0.57677734,E-mail
DD00806247,0.57677734,E-mail
OI00400154,0.57677734,E-mail
NO00443195,0.57677734,E-mail
MI00659244,0.57677734,E-mail
WW00699679,0.57677734,E-mail
CP00517344,0.57677734,E-mail
WH00760055,0.57677734,E-mail
WW00699679,0.57677734,E-mail
WD00356919,0.57677734,E-mail
QU00899059,0.57677734,E-mail
NO00443195,0.57677734,E-mail
QU00899059,0.57677734,E-mail
CP00517344,0.57677734,E-mail
UY00757086,0.57677734,E-mail
PJ00903371,0.57677734,E-mail
TH00341656,0.57677734,E-mail
WW00821775,0.57677734,E-mail
DM00646780,0.57677734,E-mail
XY00291056,0.57677734,E-mail
PJ00903371,0.57677734,E-mail
TR00779136,0.57677734,E-mail
BM00364855,0.57679623,E-mail
IZ00345600,0.5768205,E-mail
GO00678104,0.57690656,E-mail
XG00949641,0.5769916,E-mail
JX00284170,0.5770885,E-mail
AJ00685695,0.5770885,E-mail
HI00962084,0.5771087,E-mail
HP00642399,0.57723427,E-mail
WM00847401,0.57724035,E-mail
IR01119453,0.5772653,E-mail
IA00548686,0.57737446,E-mail
QG00874161,0.5774511,E-mail
ET00628695,0.577598,E-mail
AW00984712,0.57772636,E-mail
RX00772900,0.57773954,E-mail
CV00750647,0.5778271,E-mail
UL00316129,0.57782745,E-mail
DT00921806,0.5778424,E-mail
FL00843438,0.5778424,E-mail
DO00829761,0.57792014,E-mail
WJ00547504,0.5779473,E-mail
GJ00706172,0.5779742,E-mail
PI00458186,0.5779742,E-mail
BK00448094,0.5779742,E-mail
IZ00746566,0.5779747,E-mail
IP00941815,0.5779954,E-mail
YH00852953,0.5779954,E-mail
II00479212,0.5779954,E-mail
LL00800618,0.5779954,E-mail
UF00687339,0.5780767,E-mail
XG00696583,0.57814705,E-mail
FY00733871,0.57814705,E-mail
KX00917068,0.57814705,E-mail
HK00769690,0.57814705,E-mail
VO00930255,0.57814705,E-mail
TX00373138,0.57817155,E-mail
QI00525527,0.57817155,E-mail
DF00899092,0.57817155,E-mail
DF00899092,0.57817155,E-mail
DQ00264819,0.57824683,E-mail
DQ00264819,0.57824683,E-mail
UC01118128,0.5785245,E-mail
IV00502498,0.5785388,E-mail
JY00784500,0.5785979,E-mail
UP00737640,0.5786075,E-mail
JD00861511,0.57872516,E-mail
DG00644506,0.5788046,E-mail
AJ00685695,0.5788632,E-mail
HH00832630,0.5789092,E-mail
VW00860248,0.57892835,E-mail
JQ00654502,0.57892835,E-mail
TY00845583,0.57892835,E-mail
PI00548211,0.57910615,E-mail
KG01111975,0.57910615,E-mail
YI00820512,0.5791591,E-mail
DX00757602,0.57917315,E-mail
YA00526746,0.57926,E-mail
YP00935423,0.57926,E-mail
IO00746549,0.5792961,E-mail
CQ00431960,0.57933635,E-mail
TN00626029,0.5793479,E-mail
FB00656943,0.57949525,E-mail
DI00667574,0.5797652,E-mail
FE00953387,0.57977957,E-mail
CB00445432,0.580003,E-mail
LO00693601,0.5801176,E-mail
XY00291056,0.5801176,E-mail
YA00404962,0.5801487,E-mail
HJ00326377,0.58023036,E-mail
DY00816342,0.5802846,E-mail
VA00709408,0.5804453,E-mail
WY00908563,0.5804669,E-mail
VP00271272,0.5805253,E-mail
BT00623579,0.58055,E-mail
IX00898426,0.5807443,E-mail
NT00462233,0.5807905,E-mail
KY00365550,0.58082575,E-mail
BL00826752,0.58088905,E-mail
DV00865496,0.5809254,E-mail
MV00540791,0.58096796,E-mail
LZ00463011,0.5809712,E-mail
XS00548009,0.5809807,E-mail
JA00770284,0.5810259,E-mail
SI00943224,0.58107895,E-mail
BD00425522,0.58111346,E-mail
AV00687103,0.58111346,E-mail
NF00924874,0.58111346,E-mail
NF00924874,0.58111346,E-mail
AV00687103,0.58111346,E-mail
TA00935179,0.58111346,E-mail
TA00935179,0.58111346,E-mail
BD00425522,0.58111346,E-mail
MC00956822,0.58117354,E-mail
OV00435868,0.5812081,E-mail
MO00788826,0.58122444,E-mail
QJ00413395,0.58138835,E-mail
NI00639679,0.5813957,E-mail
NA00300056,0.58140206,E-mail
TK00630372,0.5814234,E-mail
JJ00676409,0.58144003,E-mail
MZ00469862,0.58144045,E-mail
AF00802482,0.5815755,E-mail
KC00744453,0.5815755,E-mail
RF00951362,0.5815755,E-mail
XC00631428,0.5815755,E-mail
EJ00705190,0.5815755,E-mail
UF00679299,0.5815755,E-mail
VU00396838,0.5815755,E-mail
NF00900109,0.5815755,E-mail
EJ00705190,0.5815755,E-mail
HI00829965,0.5815755,E-mail
RF00951362,0.5815755,E-mail
HI00829965,0.5815755,E-mail
WN00683171,0.5815888,E-mail
CC00547846,0.5816016,E-mail
XE00551731,0.581742,E-mail
BV00828277,0.5817877,E-mail
LO00693601,0.5817877,E-mail
DY00816342,0.5817877,E-mail
WX00630486,0.5818132,E-mail
AK00678532,0.58182037,E-mail
UH00772456,0.58193386,E-mail
ST00679204,0.58211184,E-mail
YQ00675202,0.5821378,E-mail
AA00873671,0.582159,E-mail
OI00824195,0.582159,E-mail
OI00824195,0.582159,E-mail
DB00455020,0.58220834,E-mail
WG00749779,0.58221394,E-mail
NX00325290,0.58229476,E-mail
WA00666457,0.582316,E-mail
PH00936496,0.58236563,E-mail
BJ00425904,0.58242637,E-mail
KL00681492,0.58247936,E-mail
GJ00433159,0.58248293,E-mail
KT00882827,0.5828436,E-mail
ES00811320,0.5829424,E-mail
UL00549655,0.5829424,E-mail
QX00792998,0.5830144,E-mail
EI00657097,0.5830144,E-mail
AY00680154,0.5830144,E-mail
AQ00546704,0.58303624,E-mail
IU00988003,0.58308315,E-mail
LC00437244,0.5831462,E-mail
QI00345568,0.5831462,E-mail
XM00646005,0.5831462,E-mail
OF00776531,0.5831462,E-mail
OF00361467,0.5831462,E-mail
PC00767568,0.5831462,E-mail
DU00267100,0.5831462,E-mail
YA00643720,0.5831462,E-mail
EX00928130,0.5831462,E-mail
YA00402044,0.5831462,E-mail
KQ00941582,0.5831462,E-mail
QG00342123,0.5831462,E-mail
RV00943045,0.5831462,E-mail
IC00924678,0.5831462,E-mail
LC00437244,0.5831462,E-mail
EX00928130,0.5831462,E-mail
YO00737661,0.5831462,E-mail
QI00345568,0.5831462,E-mail
IC00924678,0.5831462,E-mail
XM00646005,0.5831462,E-mail
PC00767568,0.5831462,E-mail
YA00643720,0.5831462,E-mail
IF00797193,0.5831462,E-mail
YA00402044,0.5831462,E-mail
IF00797193,0.5831462,E-mail
RL00882409,0.5831462,E-mail
DU00267100,0.5831462,E-mail
WE00740699,0.5831594,E-mail
WE00740699,0.5831594,E-mail
EN00644706,0.5833909,E-mail
CX00642643,0.5834117,E-mail
OT00874859,0.5836577,E-mail
CH00466614,0.5836782,E-mail
FA00679452,0.5836798,E-mail
UE00473919,0.58370495,E-mail
EJ00477410,0.58370495,E-mail
SZ00739652,0.58370495,E-mail
QT00622764,0.58370495,E-mail
YD00909361,0.58370495,E-mail
HL01111577,0.58370495,E-mail
KL00642115,0.58370495,E-mail
LC00421475,0.58370495,E-mail
XI00739606,0.58370495,E-mail
EE00900477,0.58370495,E-mail
GM00935667,0.58370495,E-mail
DD00688961,0.58370495,E-mail
PZ00752801,0.58370495,E-mail
OU00438332,0.58370495,E-mail
BU00871476,0.58370495,E-mail
QT00622764,0.58370495,E-mail
LV00982414,0.58370495,E-mail
VU00453232,0.58370495,E-mail
SO00840015,0.58370495,E-mail
EJ00477410,0.58370495,E-mail
DS00816272,0.58370495,E-mail
RP00673192,0.58370495,E-mail
FX00847361,0.58370495,E-mail
HX00763843,0.58370495,E-mail
SZ00860591,0.58370495,E-mail
TB00306687,0.58370495,E-mail
SO00840015,0.58370495,E-mail
KL00642115,0.58370495,E-mail
UE00473919,0.58370495,E-mail
DR00415476,0.58370495,E-mail
FX00847361,0.58370495,E-mail
WY00463631,0.58370495,E-mail
YP00406213,0.58370495,E-mail
YP00406213,0.58370495,E-mail
HR00450226,0.58370495,E-mail
UD00849021,0.5837207,E-mail
VP00904405,0.58373964,E-mail
VV01116193,0.5838334,E-mail
UN00836135,0.58383906,E-mail
VY00686542,0.58388585,E-mail
PI00638347,0.58388585,E-mail
BH00639923,0.58388585,E-mail
HF00626574,0.58388585,E-mail
YI00900624,0.58388585,E-mail
FI00449019,0.58388585,E-mail
PI00638347,0.58388585,E-mail
